"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Gomis","Befetimbi","BU","http://2015.sofifa.org/15/players/60/159145.png","Swansea City AFC",,"France","Premier League"
"Williams","Ashley","DC","http://2015.sofifa.org/15/players/60/163824.png","Swansea City AFC","Pays de Galles","Pays de Galles","Premier League"
"Amat","Jordi","DC","http://2015.sofifa.org/15/players/60/198198.png","Swansea City AFC",,"Espagne","Premier League"
"Emnes","Marvin","BU","http://2015.sofifa.org/15/players/60/176801.png","Swansea City AFC",,"Pays-Bas","Premier League"
"Rangel","Angel","DD","http://2015.sofifa.org/15/players/60/153938.png","Swansea City AFC",,"Espagne","Premier League"
"Fernandez","Federico","DC","http://2015.sofifa.org/15/players/60/201988.png","Swansea City AFC","Argentine","Argentine","Premier League"
"Fabianski","Lukasz","G","http://2015.sofifa.org/15/players/60/164835.png","Swansea City AFC","Pologne","Pologne","Premier League"
"Taylor","Neil","DG","http://2015.sofifa.org/15/players/60/173735.png","Swansea City AFC","Pays de Galles","Pays de Galles","Premier League"
"Richards","Ashley","DD","http://2015.sofifa.org/15/players/60/193303.png","Swansea City AFC",,"Pays de Galles","Premier League"
"Bartley","Kyle","DC","http://2015.sofifa.org/15/players/60/186158.png","Swansea City AFC",,"Angleterre","Premier League"
"Donnelly","Rory","BU","http://2015.sofifa.org/15/players/60/207642.png","Swansea City AFC",,"Irlande du Nord","Premier League"
"Cornell","David","G","http://2015.sofifa.org/15/players/60/190179.png","Swansea City AFC",,"Pays de Galles","Premier League"
"Britton","Leon","MC","http://2015.sofifa.org/15/players/60/140415.png","Swansea City AFC",,"Angleterre","Premier League"
"Tremmel","Gerhard","G","http://2015.sofifa.org/15/players/60/29183.png","Swansea City AFC",,"Allemagne","Premier League"
"Obeng","Curtis","DD","http://2015.sofifa.org/15/players/60/186380.png","Swansea City AFC",,"Angleterre","Premier League"
"Futton","Jay","MOC","http://2015.sofifa.org/15/players/60/221890.png","Swansea City AFC",,"Angleterre","Premier League"
"Tiendalli","Dwight","DD","http://2015.sofifa.org/15/players/60/172630.png","Swansea City AFC",,"Pays-Bas","Premier League"
"Hanley","Raheem","DG","http://2015.sofifa.org/15/players/60/209258.png","Swansea City AFC",,"Angleterre","Premier League"
"Sheehan","Josh","MC","http://2015.sofifa.org/15/players/60/212366.png","Swansea City AFC",,"Pays de Galles","Premier League"
"Shephard","Liam","DD",,"Swansea City AFC",,"Pays de Galles","Premier League"
"Lucas","Lee","MC","http://2015.sofifa.org/15/players/60/200385.png","Swansea City AFC",,"Pays de Galles","Premier League"
"Zabret","Gregor","G",,"Swansea City AFC",,"Slovenie","Premier League"
"Gorre","Kenji","AIG",,"Swansea City AFC",,"Pays-Bas","Premier League"
"March","Kurtis","MC","http://2015.sofifa.org/15/players/60/205751.png","Swansea City AFC",,"Pays de Galles","Premier League"
"Davies","Oliver","G",,"Swansea City AFC",,"Pays de Galles","Premier League"
