"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Gotze","Mario","MOC","http://2015.sofifa.org/15/players/60/192318.png","Bayern Munich","Allemagne","Allemagne","Bundesliga"
"Robben","Arjen","MDR","http://2015.sofifa.org/15/players/60/9014.png","Bayern Munich","Pays-Bas","Pays-Bas","Bundesliga"
"Lewandowski","Robert","BU","http://2015.sofifa.org/15/players/60/188545.png","Bayern Munich","Pologne","Pologne","Bundesliga"
"Muller","Thomas","MDR","http://2015.sofifa.org/15/players/60/189596.png","Bayern Munich","Allemagne","Allemagne","Bundesliga"
"Alaba","David","DG","http://2015.sofifa.org/15/players/60/197445.png","Bayern Munich","Autriche","Autriche","Bundesliga"
"Neuer","Manuel","G","http://2015.sofifa.org/15/players/60/167495.png","Bayern Munich","Allemagne","Allemagne","Bundesliga"
"Thiago","Alcantara","MC","http://2015.sofifa.org/15/players/60/189509.png","Bayern Munich",,"Espagne","Bundesliga"
"Benatia","Medhi","DC","http://2015.sofifa.org/15/players/60/177509.png","Bayern Munich",,"Maroc","Bundesliga"
"Shaqiri","Xherdan","MDR","http://2015.sofifa.org/15/players/60/193348.png","Bayern Munich","Suisse","Suisse","Bundesliga"
"Bernat","Juan","DG","http://2015.sofifa.org/15/players/60/205069.png","Bayern Munich","Espagne","Espagne","Bundesliga"
"Hojbjerg","Pierre-Emile","MC","http://2015.sofifa.org/15/players/60/213648.png","Bayern Munich","Danemark","Danemark","Bundesliga"
"Lahm","Philipp","MDC","http://2015.sofifa.org/15/players/60/121939.png","Bayern Munich",,"Allemagne","Bundesliga"
"Alonso","Xabi","MDC","http://2015.sofifa.org/15/players/60/45197.png","Bayern Munich",,"Espagne","Bundesliga"
"Ribery","Franck","MG","http://2015.sofifa.org/15/players/60/156616.png","Bayern Munich",,"France","Bundesliga"
"Boateng","Jerome","DC","http://2015.sofifa.org/15/players/60/183907.png","Bayern Munich","Allemagne","Allemagne","Bundesliga"
"Schweinsteiger","Bastian","MC","http://2015.sofifa.org/15/players/60/121944.png","Bayern Munich","Allemagne","Allemagne","Bundesliga"
"Martinez","Javi","DC","http://2015.sofifa.org/15/players/60/177610.png","Bayern Munich",,"Espagne","Bundesliga"
"Dante",,"DC","http://2015.sofifa.org/15/players/60/158625.png","Bayern Munich","Bresil","Bresil","Bundesliga"
"Rode","Sebastian","MDC","http://2015.sofifa.org/15/players/60/200215.png","Bayern Munich",,"Allemagne","Bundesliga"
"Pizarro","Claudio","BU","http://2015.sofifa.org/15/players/60/25420.png","Bayern Munich","Perou","Perou","Bundesliga"
"Reine","Jose","G","http://2015.sofifa.org/15/players/60/24630.png","Bayern Munich",,"Espagne","Bundesliga"
"Badstuber","Holger","DC","http://2015.sofifa.org/15/players/60/192620.png","Bayern Munich",,"Allemagne","Bundesliga"
"Rafinha",,"DD","http://2015.sofifa.org/15/players/60/168607.png","Bayern Munich",,"Bresil","Bundesliga"
"Weiser","Mitchell","MDR","http://2015.sofifa.org/15/players/60/206591.png","Bayern Munich",,"Allemagne","Bundesliga"
"Gaudino","Gianluca","MC","http://2015.sofifa.org/15/players/60/224925.png","Bayern Munich",,"Allemagne","Bundesliga"
"Kurt","Sinan","MG",,"Bayern Munich",,"Allemagne","Bundesliga"
"Weihrauch","Patrick","AT","http://2015.sofifa.org/15/players/60/210020.png","Bayern Munich",,"Allemagne","Bundesliga"
"Starke","Tom","G","http://2015.sofifa.org/15/players/60/107713.png","Bayern Munich",,"Allemagne","Bundesliga"
"Scholl","Lucas-Julian","MOC",,"Bayern Munich",,"Allemagne","Bundesliga"
"Zingerle","Leopold","G","http://2015.sofifa.org/15/players/60/222546.png","Bayern Munich",,"Allemagne","Bundesliga"
"Reus","Marco","MG","http://2015.sofifa.org/15/players/60/188350.png","BV 09 Borussia Dortmund","Allemagne","Allemagne","Bundesliga"
"Immobile","Ciro","BU","http://2015.sofifa.org/15/players/60/192387.png","BV 09 Borussia Dortmund","Italie","Italie","Bundesliga"
"Gundogan","Ilkay","MC","http://2015.sofifa.org/15/players/60/186942.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Aubameyang","Pierre-Emerick","MDR","http://2015.sofifa.org/15/players/60/188567.png","BV 09 Borussia Dortmund",,"Gabon","Bundesliga"
"Hummels","Mats","DC","http://2015.sofifa.org/15/players/60/178603.png","BV 09 Borussia Dortmund","Allemagne","Allemagne","Bundesliga"
"Ginter","Matthias","DC","http://2015.sofifa.org/15/players/60/207862.png","BV 09 Borussia Dortmund","Allemagne","Allemagne","Bundesliga"
"Kagawa","Shinji","MOC","http://2015.sofifa.org/15/players/60/189358.png","BV 09 Borussia Dortmund",,"Japon","Bundesliga"
"Durm","Erik","DG","http://2015.sofifa.org/15/players/60/207920.png","BV 09 Borussia Dortmund","Allemagne","Allemagne","Bundesliga"
"Ramos","Adrian","BU","http://2015.sofifa.org/15/players/60/176619.png","BV 09 Borussia Dortmund","Colombie","Colombie","Bundesliga"
"Piszczek","Lukasz","DD","http://2015.sofifa.org/15/players/60/173771.png","BV 09 Borussia Dortmund","Pologne","Pologne","Bundesliga"
"Sokratis","Papastathopoulos","DC","http://2015.sofifa.org/15/players/60/172879.png","BV 09 Borussia Dortmund","Grece","Grece","Bundesliga"
"Blaszczykowski","Jakub","MDR","http://2015.sofifa.org/15/players/60/164994.png","BV 09 Borussia Dortmund",,"Pologne","Bundesliga"
"Mkhitaryan","Henrikh","MOC","http://2015.sofifa.org/15/players/60/192883.png","BV 09 Borussia Dortmund",,"Armenie","Bundesliga"
"Sarr","Marian","DC","http://2015.sofifa.org/15/players/60/212628.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Subotic","Neven","DC","http://2015.sofifa.org/15/players/60/183556.png","BV 09 Borussia Dortmund",,"Serbie","Bundesliga"
"Bender","Sven","MDC","http://2015.sofifa.org/15/players/60/177458.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Sahin","Nuri","MC","http://2015.sofifa.org/15/players/60/170797.png","BV 09 Borussia Dortmund",,"Turquie","Bundesliga"
"Jojic","Milos","MC","http://2015.sofifa.org/15/players/60/221838.png","BV 09 Borussia Dortmund",,"Serbie","Bundesliga"
"Ji","Dong Won","MOC","http://2015.sofifa.org/15/players/60/199266.png","BV 09 Borussia Dortmund","Coree du Sud","Coree du Sud","Bundesliga"
"Grosskreutz","Kevin","DD","http://2015.sofifa.org/15/players/60/188352.png","BV 09 Borussia Dortmund","Allemagne","Allemagne","Bundesliga"
"Schmelzer","Marcel","DG","http://2015.sofifa.org/15/players/60/188802.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Weidenfeller","Roman","G","http://2015.sofifa.org/15/players/60/2196.png","BV 09 Borussia Dortmund","Allemagne","Allemagne","Bundesliga"
"Kehl","Sebastian","MDC","http://2015.sofifa.org/15/players/60/5485.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Langerak","Mitchell","G","http://2015.sofifa.org/15/players/60/182435.png","BV 09 Borussia Dortmund","Australie","Australie","Bundesliga"
"Amini","Mustafa","MC","http://2015.sofifa.org/15/players/60/199002.png","BV 09 Borussia Dortmund",,"Australie","Bundesliga"
"Kirch","Oliver","MDC","http://2015.sofifa.org/15/players/60/122048.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Maruoka","Mitsuro","MOC","http://2015.sofifa.org/15/players/60/225205.png","BV 09 Borussia Dortmund",,"Japon","Bundesliga"
"Hornschuh","Marc","DD","http://2015.sofifa.org/15/players/60/190826.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Alomerovic","Zlatan","G","http://2015.sofifa.org/15/players/60/208764.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Bandowski","Jannik","DG","http://2015.sofifa.org/15/players/60/216535.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Harder","Tammo","MG","http://2015.sofifa.org/15/players/60/222270.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Narey","Khaled","DD","http://2015.sofifa.org/15/players/60/225206.png","BV 09 Borussia Dortmund",,"Allemagne","Bundesliga"
"Gyau","Joseph-Claude","MG","http://2015.sofifa.org/15/players/60/207892.png","BV 09 Borussia Dortmund",,"Etats-Unis","Bundesliga"
"Hazard","Thorgan","MOC","http://2015.sofifa.org/15/players/60/203486.png","Borussia Monchengladbach",,"Belgique","Bundesliga"
"Kramer","Christoph","MDC","http://2015.sofifa.org/15/players/60/204024.png","Borussia Monchengladbach","Allemagne","Allemagne","Bundesliga"
"Xhaka","Granit","MC","http://2015.sofifa.org/15/players/60/199503.png","Borussia Monchengladbach","Suisse","Suisse","Bundesliga"
"Hahn","Andre","MDR","http://2015.sofifa.org/15/players/60/211862.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Herrmann","Patrick","MDR","http://2015.sofifa.org/15/players/60/198077.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Raffael",,"AT","http://2015.sofifa.org/15/players/60/144622.png","Borussia Monchengladbach",,"Bresil","Bundesliga"
"Kruse","Max","AT","http://2015.sofifa.org/15/players/60/183574.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Sommer","Yann","G","http://2015.sofifa.org/15/players/60/177683.png","Borussia Monchengladbach","Suisse","Suisse","Bundesliga"
"Hrgota","Branimir","AT","http://2015.sofifa.org/15/players/60/209504.png","Borussia Monchengladbach","Suede","Suede","Bundesliga"
"Johnson","Fabian","DD","http://2015.sofifa.org/15/players/60/177159.png","Borussia Monchengladbach","Etats-Unis","Etats-Unis","Bundesliga"
"Dominguez","Alvaro","DC","http://2015.sofifa.org/15/players/60/190150.png","Borussia Monchengladbach",,"Espagne","Bundesliga"
"Traore","Ibrahima","MG","http://2015.sofifa.org/15/players/60/183909.png","Borussia Monchengladbach",,"Guinee","Bundesliga"
"Nordtveit","Havard","MDC","http://2015.sofifa.org/15/players/60/182888.png","Borussia Monchengladbach","Norvege","Norvege","Bundesliga"
"Blaswich","Janis","G","http://2015.sofifa.org/15/players/60/204092.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Wendt","Oscar","DG","http://2015.sofifa.org/15/players/60/144429.png","Borussia Monchengladbach",,"Suede","Bundesliga"
"Stranzl","Martin","DC","http://2015.sofifa.org/15/players/60/1611.png","Borussia Monchengladbach",,"Autriche","Bundesliga"
"Daerms","Filip","DG","http://2015.sofifa.org/15/players/60/125071.png","Borussia Monchengladbach",,"Belgique","Bundesliga"
"Korb","Julian","DD","http://2015.sofifa.org/15/players/60/204307.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Jantschke","Tony","DC","http://2015.sofifa.org/15/players/60/190520.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Brouwers","Roel","DC","http://2015.sofifa.org/15/players/60/138532.png","Borussia Monchengladbach",,"Pays-Bas","Bundesliga"
"Brandenburger","Nico","MC","http://2015.sofifa.org/15/players/60/212383.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Heimeroth","Christofer","G","http://2015.sofifa.org/15/players/60/115888.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Zimmermann","Matthias","DD","http://2015.sofifa.org/15/players/60/192567.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Dahoud","Mahmoud","MDC","http://2015.sofifa.org/15/players/60/218339.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Marx","Thorben","MDC","http://2015.sofifa.org/15/players/60/45721.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Mero","Joel","DC","http://2015.sofifa.org/15/players/60/216654.png","Borussia Monchengladbach",,"Finlande","Bundesliga"
"Schulz","Marvin","DC","http://2015.sofifa.org/15/players/60/223756.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Ritter","Marlon","MOC","http://2015.sofifa.org/15/players/60/223755.png","Borussia Monchengladbach",,"Allemagne","Bundesliga"
"Mehmedi","Admir","AT","http://2015.sofifa.org/15/players/60/188770.png","SC Fribourg","Suisse","Suisse","Bundesliga"
"Burki","Roman","G","http://2015.sofifa.org/15/players/60/189117.png","SC Fribourg","Suisse","Suisse","Bundesliga"
"Gunter","Christian","DG","http://2015.sofifa.org/15/players/60/209846.png","SC Fribourg",,"Allemagne","Bundesliga"
"Darida","Vladimir","MC","http://2015.sofifa.org/15/players/60/201262.png","SC Fribourg","Republique Tcheque","Republique Tcheque","Bundesliga"
"Kempf","Marc-Oliver","DC","http://2015.sofifa.org/15/players/60/210719.png","SC Fribourg",,"Allemagne","Bundesliga"
"Mitrovic","Stefan","DC","http://2015.sofifa.org/15/players/60/209547.png","SC Fribourg",,"Serbie","Bundesliga"
"Schmid","Jonathan","MDR","http://2015.sofifa.org/15/players/60/201982.png","SC Fribourg",,"France","Bundesliga"
"Riether","Sascha","DD","http://2015.sofifa.org/15/players/60/111206.png","SC Fribourg",,"Allemagne","Bundesliga"
"Philipp","Maximilian","AT","http://2015.sofifa.org/15/players/60/216497.png","SC Fribourg",,"Allemagne","Bundesliga"
"Krmas","Pavel","DC","http://2015.sofifa.org/15/players/60/180942.png","SC Fribourg",,"Republique Tcheque","Bundesliga"
"Klaus","Felix","MDR","http://2015.sofifa.org/15/players/60/202088.png","SC Fribourg",,"Allemagne","Bundesliga"
"Torrejon","Marc","DC","http://2015.sofifa.org/15/players/60/173179.png","SC Fribourg",,"Espagne","Bundesliga"
"Sorg","Oliver","DD","http://2015.sofifa.org/15/players/60/201016.png","SC Fribourg",,"Allemagne","Bundesliga"
"Mujdza","Mensur","DD","http://2015.sofifa.org/15/players/60/192754.png","SC Fribourg",,"Bosnie-Herzegovine","Bundesliga"
"Guede","Karim","BU","http://2015.sofifa.org/15/players/60/177036.png","SC Fribourg",,"Slovaquie","Bundesliga"
"Hohn","Immanuel","DC","http://2015.sofifa.org/15/players/60/205588.png","SC Fribourg",,"Allemagne","Bundesliga"
"Jullien","Christopher","DC","http://2015.sofifa.org/15/players/60/208615.png","SC Fribourg",,"France","Bundesliga"
"Mielitz","Sebastian","G","http://2015.sofifa.org/15/players/60/193312.png","SC Fribourg",,"Allemagne","Bundesliga"
"Schuster","Julian","MDC","http://2015.sofifa.org/15/players/60/177520.png","SC Fribourg",,"Allemagne","Bundesliga"
"Frantz","Mike","MDC","http://2015.sofifa.org/15/players/60/190671.png","SC Fribourg",,"Allemagne","Bundesliga"
"Schahin","Dani","BU","http://2015.sofifa.org/15/players/60/192645.png","SC Fribourg",,"Allemagne","Bundesliga"
"Batz","Daniel","G","http://2015.sofifa.org/15/players/60/199803.png","SC Fribourg",,"Allemagne","Bundesliga"
"Kerk","Sebastian","MG","http://2015.sofifa.org/15/players/60/212249.png","SC Fribourg",,"Allemagne","Bundesliga"
"Hofler","Nicolas","MDC","http://2015.sofifa.org/15/players/60/199897.png","SC Fribourg",,"Allemagne","Bundesliga"
"Freis","Sebastian","BU","http://2015.sofifa.org/15/players/60/165176.png","SC Fribourg",,"Allemagne","Bundesliga"
"Zulechner","Philipp","BU","http://2015.sofifa.org/15/players/60/216186.png","SC Fribourg",,"Autriche","Bundesliga"
"Stanko","Caleb","MDC","http://2015.sofifa.org/15/players/60/216501.png","SC Fribourg",,"Etats-Unis","Bundesliga"
"Perger","Denis","DG",,"SC Fribourg",,"Slovenie","Bundesliga"
"Lasogga","Pierre-Michel","BU","http://2015.sofifa.org/15/players/60/198196.png","Hambourg SV",,"Allemagne","Bundesliga"
"Green","Julian","AID","http://2015.sofifa.org/15/players/60/212192.png","Hambourg SV","Etats-Unis","Etats-Unis","Bundesliga"
"Holtby","Lewis","MOC","http://2015.sofifa.org/15/players/60/188154.png","Hambourg SV",,"Allemagne","Bundesliga"
"van der Vaart","Rafael","MOC","http://2015.sofifa.org/15/players/60/45574.png","Hambourg SV",,"Pays-Bas","Bundesliga"
"Behrami","Valon","MDC","http://2015.sofifa.org/15/players/60/161805.png","Hambourg SV","Suisse","Suisse","Bundesliga"
"Adler","Rene","G","http://2015.sofifa.org/15/players/60/121933.png","Hambourg SV",,"Allemagne","Bundesliga"
"Cleber",,"DC","http://2015.sofifa.org/15/players/60/208895.png","Hambourg SV",,"Bresil","Bundesliga"
"Muller","Nicolai","MDR","http://2015.sofifa.org/15/players/60/183871.png","Hambourg SV",,"Allemagne","Bundesliga"
"Jansen","Marcell","DG","http://2015.sofifa.org/15/players/60/164493.png","Hambourg SV",,"Allemagne","Bundesliga"
"Djourou","Johan","DC","http://2015.sofifa.org/15/players/60/162893.png","Hambourg SV","Suisse","Suisse","Bundesliga"
"Arslan","Tolgay","MC","http://2015.sofifa.org/15/players/60/190761.png","Hambourg SV",,"Allemagne","Bundesliga"
"Diekmeier","Dennis","DD","http://2015.sofifa.org/15/players/60/189388.png","Hambourg SV",,"Allemagne","Bundesliga"
"Beister","Maximilian","MDR","http://2015.sofifa.org/15/players/60/193426.png","Hambourg SV",,"Allemagne","Bundesliga"
"Ilicevic","Ivo","MG","http://2015.sofifa.org/15/players/60/177398.png","Hambourg SV",,"Croatie","Bundesliga"
"Rudnevs","Artjoms","BU","http://2015.sofifa.org/15/players/60/192302.png","Hambourg SV",,"Lettonie","Bundesliga"
"Drobny","Jaroslav","G","http://2015.sofifa.org/15/players/60/150278.png","Hambourg SV",,"Republique Tcheque","Bundesliga"
"Rajkovic","Slobodan","DC","http://2015.sofifa.org/15/players/60/183606.png","Hambourg SV",,"Serbie","Bundesliga"
"Stieber","Zoltan","MDR","http://2015.sofifa.org/15/players/60/179712.png","Hambourg SV","Hongrie","Hongrie","Bundesliga"
"Westermann","Heiko","DC","http://2015.sofifa.org/15/players/60/52270.png","Hambourg SV",,"Allemagne","Bundesliga"
"Kacar","Gojko","MDC","http://2015.sofifa.org/15/players/60/186687.png","Hambourg SV",,"Serbie","Bundesliga"
"Jiracek","Petr","MG","http://2015.sofifa.org/15/players/60/190873.png","Hambourg SV",,"Republique Tcheque","Bundesliga"
"Ostrzolek","Matthias","DG","http://2015.sofifa.org/15/players/60/202115.png","Hambourg SV",,"Allemagne","Bundesliga"
"Steinmann","Matti","MC","http://2015.sofifa.org/15/players/60/210698.png","Hambourg SV",,"Allemagne","Bundesliga"
"Nafiu","Valmir","AT","http://2015.sofifa.org/15/players/60/213800.png","Hambourg SV",,"Macedoine","Bundesliga"
"Gotz","Ashton","DD","http://2015.sofifa.org/15/players/60/208945.png","Hambourg SV",,"Allemagne","Bundesliga"
"Jung","Gideon","MDC","http://2015.sofifa.org/15/players/60/223751.png","Hambourg SV",,"Allemagne","Bundesliga"
"Muller","Philipp","AID","http://2015.sofifa.org/15/players/60/224090.png","Hambourg SV",,"Allemagne","Bundesliga"
"Brunst","Alexander","G","http://2015.sofifa.org/15/players/60/223925.png","Hambourg SV",,"Allemagne","Bundesliga"
"Cigerci","Tolcay","MOC","http://2015.sofifa.org/15/players/60/224518.png","Hambourg SV",,"Turquie","Bundesliga"
"Kalas","Tomas","DC","http://2015.sofifa.org/15/players/60/201122.png","1. FC Cologne",,"Republique Tcheque","Bundesliga"
"Finne","Bard","BU","http://2015.sofifa.org/15/players/60/209264.png","1. FC Cologne",,"Norvege","Bundesliga"
"Horm","Timo","G","http://2015.sofifa.org/15/players/60/200316.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Helmes","Patrick","BU","http://2015.sofifa.org/15/players/60/167237.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Gerhardt","Yannick","MC","http://2015.sofifa.org/15/players/60/212245.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Peszko","Slawomir","MG","http://2015.sofifa.org/15/players/60/148564.png","1. FC Cologne",,"Pologne","Bundesliga"
"Vogt","Kevin","MDC","http://2015.sofifa.org/15/players/60/192641.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Ujah","Anthony","BU","http://2015.sofifa.org/15/players/60/198554.png","1. FC Cologne",,"Nigeria","Bundesliga"
"Zoller","Simon","BU","http://2015.sofifa.org/15/players/60/198554.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Brecko","Miso","DD","http://2015.sofifa.org/15/players/60/158444.png","1. FC Cologne","Slovenie","Slovenie","Bundesliga"
"Wimmer","Kevin","DC","http://2015.sofifa.org/15/players/60/209997.png","1. FC Cologne",,"Autriche","Bundesliga"
"Matuschyk","Adam","MDC","http://2015.sofifa.org/15/players/60/192471.png","1. FC Cologne",,"Pologne","Bundesliga"
"Maroh","Dominic","DC","http://2015.sofifa.org/15/players/60/190670.png","1. FC Cologne","Slovenie","Slovenie","Bundesliga"
"Risse","Marcel","MDR","http://2015.sofifa.org/15/players/60/189234.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Osako","Yuya","BU","http://2015.sofifa.org/15/players/60/191565.png","1. FC Cologne",,"Japon","Bundesliga"
"Halfar","Daniel","MG","http://2015.sofifa.org/15/players/60/175996.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Mavraj","Mergim","DC","http://2015.sofifa.org/15/players/60/182713.png","1. FC Cologne",,"Albanie","Bundesliga"
"Broker","Thomas","MG","http://2015.sofifa.org/15/players/60/158667.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Svento","Dusan","DG","http://2015.sofifa.org/15/players/60/181274.png","1. FC Cologne",,"Slovaquie","Bundesliga"
"Olkowski","Pawel","DD","http://2015.sofifa.org/15/players/60/204687.png","1. FC Cologne","Pologne","Pologne","Bundesliga"
"Kessler","Thomas","G","http://2015.sofifa.org/15/players/60/158657.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Golobart","Roman","DC","http://2015.sofifa.org/15/players/60/194080.png","1. FC Cologne",,"Espagne","Bundesliga"
"Lehmann","Matthias","MDC","http://2015.sofifa.org/15/players/60/52498.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Nagasawa","Kazuki","MDR","http://2015.sofifa.org/15/players/60/221425.png","1. FC Cologne",,"Japon","Bundesliga"
"Hector","Jonas","DG","http://2015.sofifa.org/15/players/60/208334.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Schuten","Marcel","G","http://2015.sofifa.org/15/players/60/209987.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Cueto","Lucas","AIG","http://2015.sofifa.org/15/players/60/224335.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Mesenholer","Daniel","G","http://2015.sofifa.org/15/players/60/222484.png","1. FC Cologne",,"Allemagne","Bundesliga"
"Brandt","Julian","AIG","http://2015.sofifa.org/15/players/60/212194.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Calhanoglu","Hakan","MOC","http://2015.sofifa.org/15/players/60/208128.png","TSV Bayer 04 Leverkusen",,"Turquie","Bundesliga"
"Oztunali","Levin","MDC","http://2015.sofifa.org/15/players/60/213134.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Son","Heung Min","AIG","http://2015.sofifa.org/15/players/60/200104.png","TSV Bayer 04 Leverkusen","Coree du Sud","Coree du Sud","Bundesliga"
"Papadopoulos","Kyriakos","DC","http://2015.sofifa.org/15/players/60/184477.png","TSV Bayer 04 Leverkusen","Grece","Grece","Bundesliga"
"Leno","Bernd","G","http://2015.sofifa.org/15/players/60/192563.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Bellarabi","Karim","MDR","http://2015.sofifa.org/15/players/60/202857.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Drmic","Josip","BU","http://2015.sofifa.org/15/players/60/198504.png","TSV Bayer 04 Leverkusen","Suisse","Suisse","Bundesliga"
"Bender","Lars","MC","http://2015.sofifa.org/15/players/60/177457.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Jedvaj","Tin","DD","http://2015.sofifa.org/15/players/60/215930.png","TSV Bayer 04 Leverkusen",,"Croatie","Bundesliga"
"Kiessling","Stefan","BU","http://2015.sofifa.org/15/players/60/137262.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Toprak","Omer","DC","http://2015.sofifa.org/15/players/60/185239.png","TSV Bayer 04 Leverkusen",,"Turquie","Bundesliga"
"Castro","Gonzalo","MC","http://2015.sofifa.org/15/players/60/167431.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Reinartz","Stefan","MDC","http://2015.sofifa.org/15/players/60/189246.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Kruse","Robbie","MDR","http://2015.sofifa.org/15/players/60/182440.png","TSV Bayer 04 Leverkusen","Australie","Australie","Bundesliga"
"Spahic","Emir","DC","http://2015.sofifa.org/15/players/60/141200.png","TSV Bayer 04 Leverkusen",,"Bosnie-Herzegovine","Bundesliga"
"Donati","Giulio","DD","http://2015.sofifa.org/15/players/60/197786.png","TSV Bayer 04 Leverkusen",,"Italie","Bundesliga"
"Rolfes","Simon","MDC","http://2015.sofifa.org/15/players/60/121122.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Wendell",,"DG","http://2015.sofifa.org/15/players/60/216466.png","TSV Bayer 04 Leverkusen",,"Bresil","Bundesliga"
"Boenish","Sebastian","DG","http://2015.sofifa.org/15/players/60/176688.png","TSV Bayer 04 Leverkusen",,"Pologne","Bundesliga"
"Hilbert","Roberto","DD","http://2015.sofifa.org/15/players/60/176688.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Kresic","Dario","G","http://2015.sofifa.org/15/players/60/137637.png","TSV Bayer 04 Leverkusen",,"Croatie","Bundesliga"
"Yelldell","David","G","http://2015.sofifa.org/15/players/60/162927.png","TSV Bayer 04 Leverkusen",,"Etats-Unis","Bundesliga"
"Yurchenko","Vladen","MOC","http://2015.sofifa.org/15/players/60/223759.png","TSV Bayer 04 Leverkusen",,"Ukraine","Bundesliga"
"Lomb","Nicklas","G","http://2015.sofifa.org/15/players/60/210366.png","TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Frey","Marlon","MDC",,"TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Boeder","Lukas","DC",,"TSV Bayer 04 Leverkusen",,"Allemagne","Bundesliga"
"Meyer","Maximilian","MOC","http://2015.sofifa.org/15/players/60/212150.png","FC Schalke 04",,"Allemagne","Bundesliga"
"Draxler","Julian","MG","http://2015.sofifa.org/15/players/60/202166.png","FC Schalke 04","Allemagne","Allemagne","Bundesliga"
"Goretzka","Leon","MDR","http://2015.sofifa.org/15/players/60/209658.png","FC Schalke 04",,"Allemagne","Bundesliga"
"Huntelaar","Klaas-Jan","BU","http://2015.sofifa.org/15/players/60/148803.png","FC Schalke 04","Pays-Bas","Pays-Bas","Bundesliga"
"Boateng","Kevin-Prince","MC","http://2015.sofifa.org/15/players/60/173909.png","FC Schalke 04",,"Ghana","Bundesliga"
"Ayhan","Kaan","DC","http://2015.sofifa.org/15/players/60/207790.png","FC Schalke 04",,"Turquie","Bundesliga"
"Howedes","Benedikt","DC","http://2015.sofifa.org/15/players/60/179784.png","FC Schalke 04","Allemagne","Allemagne","Bundesliga"
"Avdijaj","Donis","BU","http://2015.sofifa.org/15/players/60/221896.png","FC Schalke 04",,"Albanie","Bundesliga"
"Farfan","Jefferson","MDR","http://2015.sofifa.org/15/players/60/158133.png","FC Schalke 04",,"Perou","Bundesliga"
"Matip","Joel","DC","http://2015.sofifa.org/15/players/60/197061.png","FC Schalke 04","Cameroun","Cameroun","Bundesliga"
"Choupo-Moting","Eric Maxim","MG","http://2015.sofifa.org/15/players/60/183569.png","FC Schalke 04","Cameroun","Cameroun","Bundesliga"
"Sam","Sidney","AID","http://2015.sofifa.org/15/players/60/177934.png","FC Schalke 04",,"Allemagne","Bundesliga"
"Santana","Felipe","DC","http://2015.sofifa.org/15/players/60/176957.png","FC Schalke 04",,"Bresil","Bundesliga"
